run	subrun	event	n_nu	inu	nu_pdg	ccnc	mode	interaction_type	E_nu_MeV	vtx_x_cm	vtx_y_cm	vtx_z_cm	t_ns	lepton_pdg	target_pdg	n_genie_particles	in_active_tpc
291	90	8570	2	1	12	0	0	1001	645.70	142.28	183.64	221.34	1164.6	11	1000180400	9	1
291	90	11280	3	0	12	0	0	1001	998.21	-44.54	-90.43	135.45	158.5	11	1000180400	8	1
291	90	11280	3	1	14	1	0	1002	456.12	-625.27	-400.32	311.76	335.1	14	1000140280	12	0
291	90	11280	3	2	14	0	0	1001	596.88	160.57	-96.45	-325.90	1205.6	13	1000080160	9	0
291	90	12130	2	0	14	1	0	1002	666.57	-178.62	-345.25	-298.63	240.3	14	1000140280	9	0
291	90	12130	2	1	12	0	0	1001	790.42	84.11	-164.69	322.65	1566.6	11	1000180400	9	1
300	77	1475	1	0	12	0	10	1000	706.00	163.42	160.23	208.91	937.3	11	1000180400	24	1
300	77	1918	1	0	12	0	0	1001	2497.06	-158.43	-161.24	375.66	1396.5	11	1000180400	9	1
300	77	3846	2	0	12	0	1	1000	2454.19	-8.88	51.09	443.89	1154.5	11	1000180400	15	1
300	77	3846	2	1	14	0	10	1000	987.99	181.56	-235.36	364.77	640.1	13	1000180400	12	0
300	77	4179	1	0	12	0	0	1001	325.17	200.46	-182.47	71.21	726.7	11	1000180400	15	0
300	77	6976	3	0	12	0	10	1000	961.35	-180.78	-104.97	190.73	144.0	11	1000180400	11	1
300	77	6976	3	1	14	0	2	1091	3881.42	273.54	-84.88	-440.10	688.7	13	1000080160	16	0
300	77	6976	3	2	14	0	0	1001	491.08	-549.78	572.26	404.50	452.9	13	1000150310	9	0
300	77	7751	2	0	12	0	0	1001	846.38	10.26	-159.55	71.66	216.5	11	1000180400	9	1
300	77	7751	2	1	14	0	1	1005	745.63	82.57	-201.84	952.99	149.5	13	1000140280	11	0
300	77	7994	2	0	14	0	2	1091	3880.63	-91.88	-152.82	1609.25	1420.2	13	1000080160	15	0
300	77	7994	2	1	12	0	1	1003	646.99	-71.33	-20.29	311.64	1451.6	11	1000180400	11	1
300	40	4304	1	0	12	0	0	1001	462.19	142.85	140.34	201.69	139.6	11	1000180400	9	1
300	40	6500	2	0	14	0	1	1003	712.99	441.85	-708.27	405.24	962.8	13	1000140280	12	0
300	40	6500	2	1	12	0	0	1001	937.54	-54.15	148.43	437.30	131.0	11	1000180400	15	1
300	40	8313	1	0	12	0	1	1000	1473.65	39.32	123.01	114.03	972.6	11	1000180400	22	1
300	40	11275	1	0	12	0	0	1001	1321.22	68.12	-83.08	493.44	1157.1	11	1000180400	9	1
300	40	11512	2	0	14	0	1	1003	810.68	266.88	182.46	-463.72	1030.2	13	1000140280	15	0
300	40	11512	2	1	12	0	1	1004	1654.27	26.06	-193.70	244.20	902.2	11	1000180400	14	1
300	40	11719	2	0	12	0	1	1004	1893.66	148.47	72.53	280.34	731.7	11	1000180400	12	1
300	40	11719	2	1	14	0	0	1001	473.27	-441.11	-572.39	639.24	348.8	13	1000080160	9	0
293	54	114	2	0	12	0	1	1003	1125.20	-116.99	-70.78	208.81	1316.7	11	1000180400	11	1
293	54	114	2	1	14	0	1	1003	771.15	-13.79	-15.66	213.57	485.2	13	1000180400	12	1
293	54	863	1	0	12	0	0	1001	1030.43	-35.27	-171.61	234.98	864.1	11	1000180400	46	1
293	54	2140	3	0	14	0	2	1091	4949.66	-225.71	569.79	-1267.83	131.0	13	1000080160	21	0
293	54	2140	3	1	14	0	0	1001	468.83	13.36	177.45	45.01	914.8	13	1000180400	10	1
293	54	2140	3	2	12	0	0	1001	1465.62	88.15	-39.24	139.82	1295.1	11	1000180400	10	1
293	54	4187	2	0	14	0	1	1004	800.41	83.34	-316.07	-332.11	104.4	13	1000200400	12	0
293	54	4187	2	1	12	0	0	1001	977.93	-201.32	180.55	301.15	1451.6	11	1000180400	9	0
293	54	5074	2	0	14	0	2	1091	4405.86	-135.21	-455.52	394.23	1455.2	13	1000080160	27	0
293	54	5074	2	1	12	0	0	1001	2187.07	126.56	130.51	214.75	69.7	11	1000180400	18	1
293	54	5671	3	0	12	0	0	1001	832.38	120.37	-187.51	29.29	1273.4	11	1000180400	26	1
293	54	5671	3	1	14	0	1	1003	1489.11	631.93	-458.49	643.59	913.2	13	1000080160	11	0
293	54	5671	3	2	14	1	0	1002	463.36	709.40	315.22	636.42	82.3	14	1000200400	9	0
293	54	6869	1	0	12	0	2	1091	2815.43	-48.28	-107.00	252.89	203.8	11	1000180400	16	1
293	54	7766	1	0	12	0	10	1000	1124.33	146.70	104.99	359.13	1359.3	11	1000180400	22	1
293	54	9869	3	0	12	0	0	1001	971.41	-115.67	4.40	157.27	669.7	11	1000180400	13	1
293	54	9869	3	1	14	1	1	1007	764.93	552.69	40.78	-175.34	1474.1	14	1000080160	12	0
293	54	9869	3	2	14	0	0	1001	418.82	530.59	153.70	267.48	1204.8	13	1000080160	9	0
293	54	10628	2	0	12	0	1	1000	2890.32	-109.86	10.16	167.06	500.8	11	1000180400	17	1
293	54	10628	2	1	14	0	1	1005	2874.86	-659.51	480.47	967.73	338.8	13	1000140280	11	0
295	76	1107	2	0	12	0	10	1000	716.31	73.36	32.41	11.79	1026.0	11	1000180400	12	1
295	76	1107	2	1	14	0	1	1003	649.21	-172.21	-75.95	538.11	1456.4	13	1000180400	12	0
295	76	3364	1	0	12	0	0	1001	1467.03	-69.41	-179.81	433.35	907.6	11	1000180400	8	1
295	76	5591	1	0	12	0	2	1091	2895.17	-201.58	141.41	214.19	1242.5	11	1000180400	14	0
295	76	5728	3	0	12	0	1	1005	1972.05	52.12	133.36	104.53	61.9	11	1000180400	11	1
295	76	5728	3	1	14	1	0	1002	1761.79	-112.12	26.13	-318.19	881.6	14	1000140280	15	0
295	76	5728	3	2	14	0	0	1001	1472.11	-250.40	24.01	107.49	822.9	13	1000180400	18	0
295	76	6093	1	0	12	0	1	1005	1960.35	150.92	4.85	366.52	773.5	11	1000180400	39	1
295	76	7817	1	0	12	0	1	1004	734.41	105.69	101.82	458.28	433.9	11	1000180400	12	1
295	76	9610	1	0	12	0	1	1004	1224.72	-21.23	161.31	150.68	1315.3	11	1000180400	13	1
295	76	9892	2	0	12	0	1	1005	1797.16	96.62	-25.04	99.93	556.1	11	1000180400	11	1
295	76	9892	2	1	14	0	1	1003	602.32	528.96	466.81	769.19	1354.7	13	1000140280	11	0
295	76	10307	3	0	14	0	10	1000	669.09	-155.95	-34.97	-292.48	1127.1	13	1000140280	12	0
295	76	10307	3	1	14	0	0	1001	311.60	58.82	430.23	-306.56	618.1	13	1000260560	9	0
295	76	10307	3	2	12	0	2	1091	603.86	-20.53	73.06	295.26	1435.1	11	1000180400	16	1
295	86	279	3	0	14	0	10	1000	1249.68	127.89	-395.93	-428.71	726.9	13	1000080160	19	0
295	86	279	3	1	12	0	0	1001	808.16	-4.84	-127.66	45.42	1256.0	11	1000180400	20	1
295	86	279	3	2	14	0	1	1003	1054.53	512.81	-277.77	-389.05	518.6	13	1000200400	11	0
295	86	610	3	0	14	0	1	1003	773.81	80.90	-462.46	58.17	479.1	13	1000140280	12	0
295	86	610	3	1	14	1	0	1002	1026.11	4.04	200.84	207.76	388.0	14	1000180400	10	0
295	86	610	3	2	12	0	1	1003	1253.79	-149.55	177.84	156.14	1163.9	11	1000180400	12	1
295	86	2236	1	0	12	0	0	1001	1223.54	-160.55	185.30	37.82	118.1	11	1000180400	21	1
295	86	3016	2	0	12	0	0	1001	2043.33	146.51	128.44	120.36	594.0	11	1000180400	8	1
295	86	3016	2	1	14	0	10	1000	1688.96	-38.88	-182.40	225.73	142.2	13	1000180400	12	1
295	86	3092	1	0	12	0	2	1091	2840.48	170.86	6.90	497.25	361.6	11	1000180400	19	1
295	86	6689	2	0	12	0	1	1003	514.63	-171.59	-30.81	13.60	609.6	11	1000180400	18	1
295	86	6689	2	1	14	1	2	1092	1422.36	1.57	-232.00	536.37	798.6	14	1000180400	12	0
295	86	7299	2	0	12	0	0	1001	841.25	87.39	-177.31	442.33	965.2	11	1000180400	9	1
295	86	7299	2	1	14	1	1	1009	1167.88	-46.56	-159.83	250.23	1565.9	14	1000180400	27	1
295	86	9681	2	0	12	0	0	1001	482.77	5.60	52.61	258.31	638.8	11	1000180400	9	1
295	86	9681	2	1	12	1	0	1002	1251.65	568.78	-47.09	549.00	1060.1	12	1000140280	33	0
295	86	12381	2	0	14	0	1	1003	1383.97	-175.15	58.19	306.99	1223.4	13	1000180400	11	1
295	86	12381	2	1	12	0	2	1091	2675.71	23.59	101.37	420.84	153.1	11	1000180400	27	1
294	78	2753	2	0	12	0	0	1001	472.46	-42.85	57.04	130.01	1049.3	11	1000180400	10	1
294	78	2753	2	1	14	1	0	1002	1274.42	95.37	19.69	986.97	792.1	14	1000080160	10	0
294	78	4462	1	0	12	0	0	1001	833.88	128.85	-93.17	75.61	363.2	11	1000180400	9	1
294	78	4611	1	0	12	0	10	1000	1710.78	-98.00	22.75	401.14	206.1	11	1000180400	12	1
294	78	5400	2	0	14	0	0	1001	589.49	-185.20	194.32	48.52	554.9	13	1000180400	9	1
294	78	5400	2	1	12	0	0	1001	1129.96	38.51	-87.63	483.07	722.2	11	1000180400	10	1
294	78	5540	1	0	12	0	1	1003	719.35	46.38	77.90	449.48	397.0	11	1000180400	12	1
294	78	7132	2	0	14	0	0	1001	587.58	-374.81	-540.12	685.82	274.0	13	1000080160	10	0
294	78	7132	2	1	12	0	0	1001	1080.36	-123.25	40.46	133.02	233.8	11	1000180400	22	1
294	78	8223	3	0	14	1	0	1002	377.38	559.46	514.81	522.16	305.7	14	1000130270	9	0
294	78	8223	3	1	12	0	0	1001	678.23	-5.17	-19.74	133.74	1523.2	11	1000180400	8	1
294	78	8223	3	2	14	0	0	1001	828.79	189.24	111.45	757.97	1296.6	13	1000260560	9	0
294	78	10068	2	0	12	0	2	1091	2064.49	162.22	181.38	13.12	513.4	11	1000180400	13	1
294	78	10068	2	1	14	1	1	1007	1048.60	-333.22	-128.79	-395.28	1446.5	14	1000200400	12	0
294	78	10582	2	0	12	0	0	1001	445.40	107.75	165.15	9.70	420.5	11	1000180400	10	1
294	78	10582	2	1	14	1	2	1092	4542.97	-16.92	-154.57	-548.20	420.2	14	1000080160	15	0
293	77	262	4	0	14	0	0	1001	1332.91	243.19	135.82	436.85	943.1	13	1000180400	10	0
293	77	262	4	1	14	0	0	1001	390.33	-546.77	186.67	-449.28	611.6	13	1000140280	21	0
293	77	262	4	2	12	0	1	1003	927.87	-182.61	-21.61	205.38	806.3	11	1000180400	22	1
293	77	262	4	3	14	0	0	1001	534.12	459.69	-651.29	606.00	1253.8	13	1000110230	8	0
293	77	1298	1	0	12	0	0	1001	1502.59	124.88	-203.49	122.59	706.7	11	1000180400	10	0
293	77	4066	2	0	14	0	0	1001	548.40	83.25	-120.45	340.62	1208.1	13	1000180400	10	1
293	77	4066	2	1	12	0	1	1003	1664.11	34.20	154.25	366.90	1549.8	11	1000180400	12	1
293	77	8034	2	0	12	0	1	1004	1095.23	-50.93	53.08	394.50	335.6	11	1000180400	13	1
293	77	8034	2	1	14	0	10	1000	1371.03	497.47	-686.13	595.80	571.5	13	1000080160	12	0
293	77	10416	2	0	14	0	0	1001	1862.59	568.83	310.22	22.97	213.5	13	1000140280	23	0
293	77	10416	2	1	12	0	0	1001	478.66	34.62	98.93	119.81	1049.9	11	1000180400	9	1
295	18	6314	1	0	12	0	0	1001	1630.34	27.23	-173.53	83.28	478.3	11	1000180400	9	1
295	18	7461	6	0	14	0	0	1001	858.29	-154.61	-121.81	-284.67	50.8	13	1000200400	11	0
295	18	7461	6	1	14	1	10	1000	294.75	-463.59	-261.36	-287.20	278.9	14	1000080160	12	0
295	18	7461	6	2	14	1	10	1000	1568.38	469.44	-39.87	-464.97	287.8	14	1000140280	13	0
295	18	7461	6	3	14	0	0	1001	529.06	560.25	365.04	-274.21	1548.0	13	1000200400	8	0
295	18	7461	6	4	12	0	0	1001	3278.84	-82.00	175.97	400.00	1265.6	11	1000180400	9	1
295	18	7461	6	5	14	0	0	1001	377.09	-381.82	-460.85	-155.28	1397.2	13	1000080160	9	0
295	18	7595	4	0	12	0	0	1001	827.63	-160.21	94.85	97.56	573.8	11	1000180400	10	1
295	18	7595	4	1	14	0	0	1001	438.88	183.82	-52.53	616.85	1028.3	13	1000180400	22	0
295	18	7595	4	2	14	1	2	1092	2208.26	434.74	57.42	-606.41	645.1	14	1000080160	24	0
295	18	7595	4	3	14	0	0	1001	569.24	-49.83	-443.33	-129.92	641.9	13	1000140280	18	0
295	18	11633	2	0	14	0	0	1001	511.86	-696.28	268.90	643.89	178.0	13	1000080160	8	0
295	18	11633	2	1	12	0	10	1000	990.79	-177.48	-65.80	84.38	782.0	11	1000180400	11	1
293	39	199	2	0	12	0	0	1001	288.42	144.40	70.32	85.93	612.9	11	1000180400	8	1
293	39	199	2	1	14	0	1	1005	3685.52	-275.40	-182.50	-762.82	224.1	13	1000200400	16	0
293	39	2881	2	0	12	0	1	1004	1311.06	-192.39	-159.62	314.71	506.9	11	1000180400	20	1
293	39	2881	2	1	14	0	0	1001	1008.85	74.25	-431.74	497.48	379.0	13	1000130270	8	0
293	39	3515	2	0	12	0	0	1001	826.32	-104.21	-2.02	397.92	1247.8	11	1000180400	20	1
293	39	3515	2	1	14	1	0	1002	1030.35	631.88	-149.75	684.37	742.1	14	1000080160	10	0
293	39	3719	2	0	14	1	1	1008	478.89	70.37	-401.35	-335.44	1429.0	14	1000080160	13	0
293	39	3719	2	1	12	0	0	1001	672.70	173.72	-118.49	347.01	225.3	11	1000180400	9	1
293	39	3755	2	0	12	0	10	1000	730.90	30.16	189.58	319.27	771.8	11	1000180400	11	1
293	39	3755	2	1	14	1	0	1002	393.18	-302.56	-394.49	-335.87	883.5	14	1000080160	10	0
293	39	5336	3	0	12	0	0	1001	1520.40	-60.18	-40.61	294.45	883.7	11	1000180400	10	1
293	39	5336	3	1	14	0	3	1097	1139.36	-369.76	-461.61	204.37	920.5	13	1000080160	5	0
293	39	5336	3	2	14	0	10	1000	1236.39	694.77	497.50	267.69	788.9	13	1000080160	17	0
293	39	10317	1	0	12	0	0	1001	543.32	-151.63	-107.93	109.84	745.9	11	1000180400	9	1
293	39	12153	2	0	12	0	1	1004	1959.30	-54.33	-104.09	191.41	426.4	11	1000180400	14	1
293	39	12153	2	1	-14	1	0	1002	378.63	-696.49	-18.33	-16.41	1045.0	-14	1000200400	9	0
294	51	199	1	0	12	0	1	1003	796.09	40.02	-199.30	230.48	294.7	11	1000180400	14	1
294	51	2140	2	0	12	0	0	1001	1057.65	93.80	-158.21	75.11	290.2	11	1000180400	9	1
294	51	2140	2	1	14	0	1	1004	1472.20	-155.34	447.09	-285.38	978.0	13	1000140280	11	0
294	51	7886	1	0	12	0	1	1004	2323.91	-149.55	-159.31	73.97	497.5	11	1000180400	21	1
294	51	8099	3	0	12	0	10	1000	2361.45	-28.51	161.50	485.35	285.0	11	1000180400	11	1
294	51	8099	3	1	14	0	1	1004	2243.22	152.86	-654.76	-147.87	188.1	13	1000130270	12	0
294	51	8099	3	2	14	0	0	1001	1009.15	399.84	-414.30	-206.22	1171.5	13	1000200400	11	0
294	51	10373	2	0	14	0	0	1001	421.68	257.15	497.62	-443.04	1050.3	13	1000080160	8	0
294	51	10373	2	1	12	0	0	1001	493.09	-77.44	-40.05	268.65	924.3	11	1000180400	10	1
294	51	10967	1	0	12	0	1	1003	1456.57	16.18	-200.87	117.95	802.9	11	1000180400	13	0
294	51	11333	1	0	12	0	1	1000	3516.29	-79.96	-157.62	220.62	1335.3	11	1000180400	14	1
294	90	211	4	0	14	0	0	1001	266.04	439.43	-228.50	-361.14	86.9	13	1000130270	8	0
294	90	211	4	1	14	1	0	1002	2453.44	299.86	180.95	-703.03	1474.5	14	1000200400	18	0
294	90	211	4	2	14	0	0	1001	399.57	514.97	399.45	179.03	200.0	13	1000140280	8	0
294	90	211	4	3	12	0	0	1001	634.11	172.30	-45.07	252.28	370.5	11	1000180400	17	1
294	90	1209	1	0	12	0	2	1091	2679.87	41.07	-158.23	154.23	1199.8	11	1000180400	26	1
294	90	1253	3	0	14	0	0	1001	868.19	-62.06	-183.44	-379.45	672.8	13	1000120240	14	0
294	90	1253	3	1	12	0	1	1003	891.97	-119.24	100.87	94.76	403.2	11	1000180400	18	1
294	90	1253	3	2	14	0	0	1001	431.28	-47.05	-558.29	-10.65	551.7	13	1000110230	8	0
294	90	1986	3	0	12	0	1	1003	2218.16	-195.97	-198.27	366.53	793.8	11	1000180400	18	1
294	90	1986	3	1	14	0	0	1001	389.96	522.69	-172.74	141.94	803.3	13	1000080160	20	0
294	90	1986	3	2	14	0	10	1000	1138.27	-477.04	-383.64	-280.96	70.7	13	1000140280	12	0
294	90	3868	1	0	12	0	1	1005	1137.29	78.59	64.27	364.94	1132.1	11	1000180400	18	1
294	90	4596	1	0	12	0	0	1001	207.52	52.58	-20.99	90.64	1066.0	11	1000180400	9	1
294	90	6557	2	0	14	0	1	1003	714.49	-376.23	-154.67	952.50	206.1	13	1000080160	11	0
294	90	6557	2	1	12	0	0	1001	1369.52	37.71	30.92	262.72	958.5	11	1000180400	9	1
294	90	7140	1	0	12	0	0	1001	781.31	196.39	-146.48	76.59	724.2	11	1000180400	10	1
294	90	7515	1	0	12	0	10	1000	470.34	201.80	-30.89	42.52	1064.8	11	1000180400	13	0
294	90	9075	2	0	12	0	1	1000	1651.68	-66.52	-200.55	18.81	647.0	11	1000180400	17	0
294	90	9075	2	1	14	1	0	1002	2187.53	-3.72	353.03	359.27	1415.0	14	1000260560	23	0
294	90	9355	1	0	12	0	0	1001	615.87	-198.25	-179.56	101.91	1408.5	11	1000180400	9	1
295	82	1317	3	0	12	0	2	1091	2511.57	183.92	24.28	169.72	858.5	11	1000180400	14	1
295	82	1317	3	1	14	0	1	1003	4279.59	43.88	191.26	516.80	1229.8	13	1000180400	11	0
295	82	1317	3	2	14	0	0	1001	250.66	-522.01	483.48	82.00	553.5	13	1000080160	9	0
295	82	2415	2	0	14	1	0	1002	781.77	-168.28	110.92	-44.58	1212.6	14	1000180400	10	0
295	82	2415	2	1	12	0	1	1005	1403.63	-105.91	181.83	446.62	736.7	11	1000180400	13	1
295	82	3511	1	0	12	0	2	1091	2746.23	81.31	-165.21	391.03	168.0	11	1000180400	15	1
295	82	4230	1	0	12	0	1	1005	1336.34	26.92	159.66	8.22	1499.0	11	1000180400	13	1
295	82	6771	1	0	12	0	0	1001	2318.26	-61.71	176.77	109.08	1088.1	11	1000180400	9	1
295	82	6784	2	0	12	0	10	1000	1908.54	-57.76	-21.48	127.05	1066.4	11	1000180400	13	1
295	82	6784	2	1	14	0	0	1001	608.99	163.28	133.90	84.92	1236.3	13	1000180400	8	1
295	82	8758	3	0	14	0	10	1000	1024.68	-36.23	12.82	-288.56	731.5	13	1000080160	11	0
295	82	8758	3	1	12	0	10	1000	1157.20	150.00	-25.20	334.10	373.8	11	1000180400	12	1
295	82	8758	3	2	14	1	0	1002	351.59	-507.10	-153.22	-177.85	54.6	14	1000080160	11	0
295	82	9820	2	0	12	0	10	1000	1020.21	10.46	-147.48	215.08	371.8	11	1000180400	19	1
295	82	9820	2	1	14	0	0	1001	697.71	-63.92	-323.65	-442.84	632.0	13	1000200400	8	0
295	82	10554	1	0	12	0	1	1003	912.73	75.86	-176.10	390.65	1075.2	11	1000180400	13	1
299	93	2052	3	0	14	1	0	1002	562.22	-359.51	171.18	954.82	319.8	14	1000080160	18	0
299	93	2052	3	1	14	0	1	1004	625.06	67.87	-297.75	-304.67	465.2	13	1000080160	13	0
299	93	2052	3	2	12	0	2	1091	3687.06	-87.48	166.76	159.33	309.2	11	1000180400	17	1
299	93	2116	1	0	12	0	1	1005	2747.48	-58.04	68.20	348.52	167.0	11	1000180400	12	1
299	93	3731	1	0	12	0	10	1000	1736.91	-19.85	120.10	260.83	198.3	11	1000180400	37	1
299	93	5386	1	0	12	0	0	1001	1219.57	185.30	-136.73	162.91	860.8	11	1000180400	10	1
299	93	10371	2	0	14	0	0	1001	2211.27	-287.06	-64.87	-612.90	1156.0	13	1000200400	9	0
299	93	10371	2	1	12	0	1	1000	2760.96	161.05	124.23	227.13	1052.3	11	1000180400	13	1
299	93	11114	3	0	14	0	1	1003	585.02	114.34	-272.05	-281.74	522.6	13	1000080160	12	0
299	93	11114	3	1	12	0	0	1001	1574.70	86.51	-13.98	276.08	183.3	11	1000180400	9	1
299	93	11114	3	2	14	0	0	1001	395.74	-88.81	14.51	-139.80	1098.3	13	1000260560	8	0
299	93	12304	2	0	12	0	0	1001	812.52	163.40	80.16	296.92	1490.5	11	1000180400	10	1
299	93	12304	2	1	14	1	0	1002	288.43	-651.59	95.25	-375.08	1410.9	14	1000200400	10	0
297	76	1089	3	0	14	0	0	1001	690.29	308.91	190.19	33.63	532.6	13	1000060120	9	0
297	76	1089	3	1	12	0	0	1001	2802.21	59.65	36.42	159.86	1315.2	11	1000180400	9	1
297	76	1089	3	2	14	0	0	1001	476.35	-286.31	-308.19	-365.53	1013.3	13	1000140280	9	0
297	76	3474	1	0	12	0	1	1003	1007.98	134.71	35.34	22.11	645.6	11	1000180400	11	1
297	76	7029	1	0	12	0	0	1001	2568.85	-161.86	-126.73	347.97	300.0	11	1000180400	9	1
297	76	8730	2	0	12	0	0	1001	671.39	66.06	68.82	374.63	1057.8	11	1000180400	16	1
297	76	8730	2	1	14	0	0	1001	515.54	379.01	-555.45	948.84	1076.2	13	1000080160	13	0
297	76	12019	1	0	12	0	1	1005	3417.99	114.52	-202.99	118.10	1354.1	11	1000180400	13	0
300	94	2844	2	0	14	0	0	1001	594.05	-204.84	-192.32	-364.45	1354.2	13	1000080160	8	0
300	94	2844	2	1	12	0	1	1003	1486.23	-4.13	33.96	180.33	181.7	11	1000180400	13	1
300	94	6136	1	0	12	0	0	1001	618.04	-103.84	5.07	386.67	583.5	11	1000180400	10	1
300	94	7447	1	0	12	0	1	1005	1333.11	53.76	-84.73	91.75	160.8	11	1000180400	13	1
300	94	7702	1	0	12	0	10	1000	1556.87	13.10	-97.66	392.49	170.0	11	1000180400	12	1
300	94	8495	2	0	12	0	2	1091	2716.51	-36.49	49.41	270.47	389.7	11	1000180400	11	1
300	94	8495	2	1	14	0	1	1003	1795.93	-41.95	-484.46	-314.37	504.8	13	1000080160	12	0
300	94	10695	2	0	12	0	1	1003	1454.75	-134.66	56.20	143.16	939.4	11	1000180400	22	1
300	94	10695	2	1	14	0	2	1091	3650.13	-30.63	-571.92	348.11	1059.8	13	1000140280	13	0
300	94	11308	1	0	12	0	1	1003	2663.39	-192.78	-77.32	395.72	1039.5	11	1000180400	18	1
300	91	521	1	0	12	0	1	1005	2135.86	18.19	-126.86	206.82	1164.8	11	1000180400	13	1
300	91	652	2	0	-12	0	0	1001	1798.57	-135.48	-4.91	225.02	750.4	-11	1000180400	12	1
300	91	652	2	1	14	0	0	1001	508.77	483.56	217.14	-67.54	438.7	13	1000080160	9	0
300	91	1128	1	0	12	0	1	1003	2223.64	-96.57	-197.35	284.49	392.8	11	1000180400	12	1
300	91	2010	1	0	12	0	2	1091	2177.93	104.10	-67.89	155.09	1050.4	11	1000180400	14	1
300	91	2251	1	0	12	0	0	1001	814.40	64.81	-185.83	459.21	1039.3	11	1000180400	10	1
300	91	2428	4	0	14	0	0	1001	387.54	-436.85	-348.24	-507.25	157.0	13	1000080160	8	0
300	91	2428	4	1	14	1	0	1002	284.86	-658.63	435.77	100.92	160.2	14	1000140280	15	0
300	91	2428	4	2	12	0	1	1003	642.71	30.37	21.88	105.08	1539.7	11	1000180400	13	1
300	91	2428	4	3	14	1	0	1002	2086.69	165.20	-111.20	-507.90	98.3	14	1000130270	9	0
300	91	2932	1	0	12	0	1	1003	1596.88	-177.78	32.55	104.69	1578.0	11	1000180400	13	1
300	91	3686	3	0	-14	0	0	1001	1329.84	591.89	-234.99	-19.25	1420.8	-13	1000080160	9	0
300	91	3686	3	1	14	1	0	1002	497.83	-239.61	-367.02	-495.92	121.0	14	1000160320	9	0
300	91	3686	3	2	-12	0	1	1000	2419.65	-187.48	77.22	478.14	1514.2	-11	1000180400	18	1
300	91	5470	1	0	12	0	0	1001	1090.48	-92.68	9.58	103.77	782.1	11	1000180400	9	1
300	91	7319	2	0	14	1	1	1007	945.08	542.08	-87.11	-281.60	201.5	14	1000200400	11	0
300	91	7319	2	1	12	0	0	1001	495.32	195.61	-11.13	451.50	1116.7	11	1000180400	10	1
300	91	7483	3	0	14	0	0	1001	431.46	66.08	-435.25	564.16	381.5	13	1000080160	10	0
300	91	7483	3	1	14	0	0	1001	413.31	-94.58	478.71	-400.47	1391.2	13	1000130270	11	0
300	91	7483	3	2	12	0	0	1001	1273.31	84.34	131.86	342.98	676.6	11	1000180400	8	1
300	91	9610	2	0	12	0	10	1000	2374.69	118.85	-187.88	440.15	1286.2	11	1000180400	18	1
300	91	9610	2	1	14	0	1	1003	543.59	-83.04	-405.68	-412.07	45.6	13	1000080160	11	0
300	91	11037	1	0	12	0	1	1003	657.92	183.56	-60.69	71.78	365.8	11	1000180400	13	1
296	62	3105	3	0	14	0	0	1001	942.01	118.95	67.23	-289.98	846.6	13	1000140280	8	0
296	62	3105	3	1	12	0	1	1004	1853.68	-103.57	-105.62	193.51	256.7	11	1000180400	11	1
296	62	3105	3	2	14	0	10	1000	1401.03	-241.81	-4.49	400.58	1228.9	13	1000180400	18	0
296	62	4020	2	0	12	0	1	1003	770.84	-197.93	74.82	195.85	1467.7	11	1000180400	17	1
296	62	4020	2	1	14	0	0	1001	496.66	334.72	264.53	-485.69	1365.2	13	1000130270	8	0
296	62	4768	1	0	12	0	0	1001	578.72	0.77	-141.97	33.49	951.1	11	1000180400	8	1
296	62	5339	3	0	12	0	0	1001	803.09	-76.49	-154.62	274.36	882.2	11	1000180400	9	1
296	62	5339	3	1	12	1	1	1008	861.72	390.70	-403.09	-100.67	112.9	12	1000080160	16	0
296	62	5339	3	2	-14	0	2	1091	1285.90	-662.79	123.10	529.75	930.6	-13	1000140280	15	0
296	62	6054	3	0	14	1	1	1007	1000.78	27.62	150.11	312.49	1584.8	14	1000180400	13	1
296	62	6054	3	1	14	0	0	1001	498.45	9.04	93.55	4.47	1404.1	13	1000180400	10	1
296	62	6054	3	2	12	0	0	1001	1507.21	16.10	192.19	341.77	204.7	11	1000180400	25	1
296	62	6654	2	0	14	0	0	1001	525.55	211.27	45.15	519.69	1537.5	13	1000180400	10	0
296	62	6654	2	1	12	0	10	1000	567.42	61.47	-168.69	441.65	736.7	11	1000180400	11	1
296	62	9277	2	0	14	0	2	1091	1975.01	-224.94	130.21	137.05	347.8	13	1000180400	13	0
296	62	9277	2	1	12	0	0	1001	423.20	-181.38	78.55	411.03	679.2	11	1000180400	9	1
296	62	10365	1	0	12	0	0	1001	764.28	63.92	14.48	127.80	898.7	11	1000180400	9	1
296	62	11923	1	0	12	0	1	1000	1337.06	-33.89	34.49	82.09	745.0	11	1000180400	28	1
299	12	841	1	0	12	0	0	1001	817.44	59.20	-136.35	228.52	959.1	11	1000180400	10	1
299	12	2209	1	0	12	0	1	1000	4426.61	139.34	-36.27	275.51	314.2	11	1000180400	13	1
299	12	3413	4	0	14	0	1	1003	1312.97	-52.29	300.47	-307.17	654.6	13	1000140280	17	0
299	12	3413	4	1	14	0	0	1001	609.69	709.27	362.58	972.13	225.5	13	1000140280	14	0
299	12	3413	4	2	12	0	1	1004	487.21	102.08	-4.05	362.94	1094.0	11	1000180400	21	1
299	12	3413	4	3	14	0	2	1091	1564.33	-679.79	-127.45	902.41	240.8	13	1000200400	19	0
